ID_Curr_Yr_RepEntity,Original Currency,Yr,Reporting entity (Original name),Modified Currency
2075,Livre sterling,1930,Canada,Sterling Pound
2076,$ canadiens,1931,Canada,Canadian dollar
2077,Livre sterling,1931,Canada,Sterling Pound
2078,$ canadiens,1932,Canada,Canadian dollar
2079,Livre sterling,1932,Canada,Sterling Pound
2080,$ canadiens,1933,Canada,Canadian dollar
2081,Livre sterling,1933,Canada,Sterling Pound
2082,$ canadiens,1934,Canada,Canadian dollar
2083,Livre sterling,1934,Canada,Sterling Pound
2084,$ canadiens,1935,Canada,Canadian dollar
2085,Livre sterling,1935,Canada,Sterling Pound
2086,$ canadiens,1936,Canada,Canadian dollar
2087,Livre sterling,1936,Canada,Sterling Pound
2088,$ canadiens,1937,Canada,Canadian dollar
2089,Livre sterling,1937,Canada,Sterling Pound
2090,$ canadiens,1938,Canada,Canadian dollar
2091,Livre sterling,1938,Canada,Sterling Pound
2092,Dollars,1844,Canton,US Dollar
2093,Francs,1846,Canton,French Franc
2094,Francs,1847,Canton,French Franc
2095,livre sterling,1867,Cap Bonne Espérance,Sterling Pound
2096,livre sterling,1870,Cap Bonne Espérance,Sterling Pound
2097,livre sterling,1875,Cap Bonne Espérance,Sterling Pound
2098,livre sterling,1880,Cap Bonne Espérance,Sterling Pound
2099,livre sterling,1890,Cap Bonne Espérance,Sterling Pound
2100,livre sterling,1900,Cap Bonne Espérance,Sterling Pound
2101,Francs,1845,Cap de Bonne Espérance,French Franc
2102,Francs,1846,Cap de Bonne Espérance,French Franc
2103,Francs,1850,Cap de Bonne Espérance,French Franc
2104,Francs,1851,Cap de Bonne Espérance,French Franc
2105,Francs,1852,Cap de Bonne Espérance,French Franc
2106,Francs,1853,Cap de Bonne Espérance,French Franc
2107,Francs,1856,Cap de Bonne Espérance,French Franc
2108,Francs,1857,Cap de Bonne Espérance,French Franc
2109,Francs,1858,Cap de Bonne Espérance,French Franc
2110,Francs,1861,Cap de Bonne Espérance,French Franc
2111,Francs,1862,Cap de Bonne Espérance,French Franc
2112,Francs,1864,Cap de Bonne Espérance,French Franc
2113,Francs,1865,Cap de Bonne Espérance,French Franc
2114,livres sterling,1852,Cap de Bonne Espérance (East London),Sterling Pound
2115,livres sterling,1853,Cap de Bonne Espérance (East London),Sterling Pound
2116,Francs,1858,Cap de Bonne Espérance (Mossel Bay),French Franc
2117,Francs,1865,Cap de Bonne Espérance (Mossel Bay),French Franc
2118,Francs,1865,Cap de Bonne Espérance (Port Alfred),French Franc
2119,Francs,1858,Cap de Bonne Espérance (Port Beaufort),French Franc
2120,Francs,1851,Cap de Bonne Espérance (Port de Baie de la Table),French Franc
2121,Francs,1865,Cap de Bonne Espérance (Port de Beaufort),French Franc
2122,Francs,1841,Cap de Bonne Espérance (Port du Cap),French Franc
2123,livres sterling,1852,Cap de Bonne Espérance (Port Elisabeth),Sterling Pound
2124,livres sterling,1853,Cap de Bonne Espérance (Port Elisabeth),Sterling Pound
2125,Francs,1856,Cap de Bonne Espérance (Port Elisabeth),French Franc
2126,Francs,1857,Cap de Bonne Espérance (Port Elisabeth),French Franc
2127,Francs,1858,Cap de Bonne Espérance (Port Elisabeth),French Franc
2128,Francs,1865,Cap de Bonne Espérance (Port Elisabeth),French Franc
2129,livres sterling,1852,Cap de Bonne Espérance (Simon's Bay),Sterling Pound
2130,livres sterling,1853,Cap de Bonne Espérance (Simon's Bay),Sterling Pound
2131,Francs,1858,Cap de Bonne Espérance (Simon's Town),French Franc
2132,Francs,1865,Cap de Bonne Espérance (Simon's Town),French Franc
2133,livres sterling,1852,Cap de Bonne Espérance (Ville du Cap ou Table-Bay),Sterling Pound
2134,livres sterling,1853,Cap de Bonne Espérance (Ville du Cap ou Table-Bay),Sterling Pound
2135,Francs,1856,Cap de Bonne Espérance (Ville du Cap ou Table-Bay),French Franc
2136,Francs,1857,Cap de Bonne Espérance (Ville du Cap ou Table-Bay),French Franc
2137,Francs,1858,Cap de Bonne Espérance (Ville du Cap),French Franc
2138,Francs,1865,Cap de Bonne Espérance (Ville du Cap),French Franc
2139,Francs,1828,Cap haïtien,French Franc
2140,Gourdes,1828,Cap haïtien,Haitian Gourde
2141,Francs,1829,Cap haïtien,French Franc
2142,Gourdes,1829,Cap haïtien,Haitian Gourde
2143,Francs,1839,Cap haïtien,French Franc
2144,Francs,1849,Cap haïtien,French Franc
2145,$,1854,Cape Colony,US Dollar
2146,$,1855,Cape Colony,US Dollar
2147,$,1860,Cape Colony,US Dollar
2148,$,1901,Cape Colony,US Dollar
2149,livre sterling,1901,Cape Colony,Sterling Pound
2150,$,1902,Cape Colony,US Dollar
2151,livre sterling,1902,Cape Colony,Sterling Pound
2152,$,1903,Cape Colony,US Dollar
2153,livre sterling,1903,Cape Colony,Sterling Pound
2154,$,1904,Cape Colony,US Dollar
2155,livre sterling,1904,Cape Colony,Sterling Pound
2156,$,1905,Cape Colony,US Dollar
2157,livre sterling,1905,Cape Colony,Sterling Pound
2158,$,1906,Cape Colony,US Dollar
2159,livre sterling,1906,Cape Colony,Sterling Pound
2160,£,1907,Cape Colony,Sterling Pound
2161,livre sterling,1907,Cape Colony,Sterling Pound
2162,£,1908,Cape Colony,Sterling Pound
2163,livre sterling,1908,Cape Colony,Sterling Pound
2164,£,1909,Cape Colony,Sterling Pound
2165,livre sterling,1909,Cape Colony,Sterling Pound
2166,Livre sterling,1861,Cape of Good Hope,Sterling Pound
2167,Livre sterling,1862,Cape of Good Hope,Sterling Pound
2168,Livre sterling,1863,Cape of Good Hope,Sterling Pound
2169,Livre sterling,1864,Cape of Good Hope,Sterling Pound
2170,Livre sterling,1865,Cape of Good Hope,Sterling Pound
2171,Livre sterling,1866,Cape of Good Hope,Sterling Pound
2172,Livre sterling,1867,Cape of Good Hope,Sterling Pound
2173,Livre sterling,1868,Cape of Good Hope,Sterling Pound
2174,Livre sterling,1869,Cape of Good Hope,Sterling Pound
2175,Livre sterling,1870,Cape of Good Hope,Sterling Pound
2176,Livre sterling,1871,Cape of Good Hope,Sterling Pound
2177,Livre sterling,1872,Cape of Good Hope,Sterling Pound
2178,Livre sterling,1873,Cape of Good Hope,Sterling Pound
2179,Livre sterling,1874,Cape of Good Hope,Sterling Pound
2180,Livre sterling,1875,Cape of Good Hope,Sterling Pound
2181,Livre sterling,1876,Cape of Good Hope,Sterling Pound
2182,Livre sterling,1877,Cape of Good Hope,Sterling Pound
2183,Livre sterling,1878,Cape of Good Hope,Sterling Pound
2184,Livre sterling,1879,Cape of Good Hope,Sterling Pound
2185,Livre sterling,1880,Cape of Good Hope,Sterling Pound
2186,Livre sterling,1881,Cape of Good Hope,Sterling Pound
2187,Livre sterling,1882,Cape of Good Hope,Sterling Pound
2188,Livre sterling,1883,Cape of Good Hope,Sterling Pound
2189,Livre sterling,1884,Cape of Good Hope,Sterling Pound
2190,Livre sterling,1885,Cape of Good Hope,Sterling Pound
2191,Livre sterling,1886,Cape of Good Hope,Sterling Pound
2192,Livre sterling,1887,Cape of Good Hope,Sterling Pound
2193,Livre sterling,1888,Cape of Good Hope,Sterling Pound
2194,Livre sterling,1889,Cape of Good Hope,Sterling Pound
2195,Livre sterling,1890,Cape of Good Hope,Sterling Pound
2196,Livre sterling,1891,Cape of Good Hope,Sterling Pound
2197,Livre sterling,1892,Cape of Good Hope,Sterling Pound
2198,Livre sterling,1893,Cape of Good Hope,Sterling Pound
2199,Livre sterling,1894,Cape of Good Hope,Sterling Pound
2200,Livre sterling,1895,Cape of Good Hope,Sterling Pound
2201,Livre sterling,1896,Cape of Good Hope,Sterling Pound
2202,Livre sterling,1897,Cape of Good Hope,Sterling Pound
2203,Livre sterling,1898,Cape of Good Hope,Sterling Pound
2204,Livre sterling,1899,Cape of Good Hope,Sterling Pound
2205,Livre sterling,1924,Cayman Islands,Sterling Pound
2206,Livre sterling,1925,Cayman Islands,Sterling Pound
2207,Livre sterling,1926,Cayman Islands,Sterling Pound
2208,Livre sterling,1927,Cayman Islands,Sterling Pound
2209,Livre sterling,1928,Cayman Islands,Sterling Pound
2210,Livre sterling,1929,Cayman Islands,Sterling Pound
2211,Livres Sterling,1865,Ceylan,Sterling Pound
2212,Livres Sterling,1866,Ceylan,Sterling Pound
2213,livre sterling,1867,Ceylan,Sterling Pound
2214,Livres Sterling,1867,Ceylan,Sterling Pound
2215,Livres Sterling,1868,Ceylan,Sterling Pound
2216,livre sterling,1870,Ceylan,Sterling Pound
2217,Livres sterling,1874,Ceylan,Sterling Pound
2218,livre sterling,1875,Ceylan,Sterling Pound
2219,livre sterling,1880,Ceylan,Sterling Pound
2220,livre sterling,1890,Ceylan,Sterling Pound
2221,livre sterling,1900,Ceylan,Sterling Pound
2222,livre sterling,1910,Ceylan,Sterling Pound
2223,roupies,1926,Ceylan,Indian Rupee
2224,roupies,1927,Ceylan,Indian Rupee
2225,roupies,1928,Ceylan,Indian Rupee
2226,roupies,1929,Ceylan,Indian Rupee
2227,roupies,1930,Ceylan,Indian Rupee
2228,roupies,1931,Ceylan,Indian Rupee
2229,roupies,1932,Ceylan,Indian Rupee
2230,roupies,1933,Ceylan,Indian Rupee
2231,roupies,1934,Ceylan,Indian Rupee
2232,roupies,1935,Ceylan,Indian Rupee
2233,roupies,1936,Ceylan,Indian Rupee
2234,roupies,1937,Ceylan,Indian Rupee
2235,roupies,1938,Ceylan,Indian Rupee
2236,Livre sterling,1861,Ceylon,Sterling Pound
2237,Livre sterling,1862,Ceylon,Sterling Pound
2238,Livre sterling,1863,Ceylon,Sterling Pound
2239,Livre sterling,1864,Ceylon,Sterling Pound
2240,Livre sterling,1865,Ceylon,Sterling Pound
2241,Livre sterling,1866,Ceylon,Sterling Pound
2242,Livre sterling,1867,Ceylon,Sterling Pound
2243,Livre sterling,1868,Ceylon,Sterling Pound
2244,Livre sterling,1869,Ceylon,Sterling Pound
2245,Livre sterling,1870,Ceylon,Sterling Pound
2246,Livre sterling,1871,Ceylon,Sterling Pound
2247,Livre sterling,1872,Ceylon,Sterling Pound
2248,Livre sterling,1873,Ceylon,Sterling Pound
2249,Livre sterling,1874,Ceylon,Sterling Pound
2250,Livre sterling,1875,Ceylon,Sterling Pound
2251,Livre sterling,1876,Ceylon,Sterling Pound
2252,Livre sterling,1877,Ceylon,Sterling Pound
2253,Livre sterling,1878,Ceylon,Sterling Pound
2254,Livre sterling,1879,Ceylon,Sterling Pound
2255,Livre sterling,1880,Ceylon,Sterling Pound
2256,Livre sterling,1881,Ceylon,Sterling Pound
2257,Livre sterling,1882,Ceylon,Sterling Pound
2258,Livre sterling,1883,Ceylon,Sterling Pound
2259,Livre sterling,1884,Ceylon,Sterling Pound
2260,Livre sterling,1885,Ceylon,Sterling Pound
2261,Livre sterling,1886,Ceylon,Sterling Pound
2262,Livre sterling,1887,Ceylon,Sterling Pound
2263,Livre sterling,1888,Ceylon,Sterling Pound
2264,Livre sterling,1889,Ceylon,Sterling Pound
2265,Livre sterling,1890,Ceylon,Sterling Pound
2266,Livre sterling,1891,Ceylon,Sterling Pound
2267,Livre sterling,1892,Ceylon,Sterling Pound
2268,Livre sterling,1893,Ceylon,Sterling Pound
2269,Livre sterling,1894,Ceylon,Sterling Pound
2270,Livre sterling,1895,Ceylon,Sterling Pound
2271,Livre sterling,1896,Ceylon,Sterling Pound
2272,Livre sterling,1897,Ceylon,Sterling Pound
2273,Livre sterling,1898,Ceylon,Sterling Pound
2274,Livre sterling,1899,Ceylon,Sterling Pound
2275,Livre sterling,1900,Ceylon,Sterling Pound
2276,Livre sterling,1901,Ceylon,Sterling Pound
2277,Livre sterling,1902,Ceylon,Sterling Pound
2278,Livre sterling,1903,Ceylon,Sterling Pound
2279,Livre sterling,1904,Ceylon,Sterling Pound
2280,Livre sterling,1905,Ceylon,Sterling Pound
2281,Livre sterling,1906,Ceylon,Sterling Pound
2282,Livre sterling,1907,Ceylon,Sterling Pound
2283,Livre sterling,1908,Ceylon,Sterling Pound
2284,Livre sterling,1909,Ceylon,Sterling Pound
2285,Livre sterling,1910,Ceylon,Sterling Pound
2286,Livre sterling,1911,Ceylon,Sterling Pound
2287,Livre sterling,1912,Ceylon,Sterling Pound
2288,Livre sterling,1913,Ceylon,Sterling Pound
2289,Livre sterling,1924,Ceylon,Sterling Pound
2290,Livre sterling,1925,Ceylon,Sterling Pound
2291,Livre sterling,1926,Ceylon,Sterling Pound
2292,Livre sterling,1927,Ceylon,Sterling Pound
2293,Livre sterling,1928,Ceylon,Sterling Pound
2294,Livre sterling,1929,Ceylon,Sterling Pound
2295,Livre sterling,1930,Ceylon,Sterling Pound
2296,Livre sterling,1931,Ceylon,Sterling Pound
2297,Livre sterling,1932,Ceylon,Sterling Pound
2298,Livre sterling,1933,Ceylon,Sterling Pound
2299,Livre sterling,1934,Ceylon,Sterling Pound
2300,Livre sterling,1935,Ceylon,Sterling Pound
2301,Livre sterling,1936,Ceylon,Sterling Pound
2302,Livre sterling,1937,Ceylon,Sterling Pound
2303,Livre sterling,1938,Ceylon,Sterling Pound
2304,$,1849,Chile,US Dollar
2305,$,1855,Chile,US Dollar
2306,$,1869,Chile,US Dollar
2307,livres sterling,1879,Chile,Sterling Pound
2308,Pesos Fuerte,1879,Chile,Chilean Peso Fuerte
2309,livres sterling,1880,Chile,Sterling Pound
2310,Pesos Fuerte,1880,Chile,Chilean Peso Fuerte
2311,livres sterling,1881,Chile,Sterling Pound
2312,Pesos Fuerte,1881,Chile,Chilean Peso Fuerte
2313,livres sterling,1882,Chile,Sterling Pound
2314,Pesos Fuerte,1882,Chile,Chilean Peso Fuerte
2315,livres sterling,1883,Chile,Sterling Pound
2316,Pesos Fuerte,1883,Chile,Chilean Peso Fuerte
2317,livres sterling,1884,Chile,Sterling Pound
2318,Pesos Fuerte,1884,Chile,Chilean Peso Fuerte
2319,livres sterling,1885,Chile,Sterling Pound
2320,Pesos Fuerte,1885,Chile,Chilean Peso Fuerte
2321,livres sterling,1886,Chile,Sterling Pound
2322,Pesos Fuerte,1886,Chile,Chilean Peso Fuerte
2323,livres sterling,1887,Chile,Sterling Pound
2324,Pesos Fuerte,1887,Chile,Chilean Peso Fuerte
2325,livres sterling,1888,Chile,Sterling Pound
2326,Pesos Fuerte,1888,Chile,Chilean Peso Fuerte
2327,livres sterling,1889,Chile,Sterling Pound
2328,Pesos Fuerte,1889,Chile,Chilean Peso Fuerte
2329,livres sterling,1890,Chile,Sterling Pound
2330,Pesos Fuerte,1890,Chile,Chilean Peso Fuerte
2331,livres sterling,1891,Chile,Sterling Pound
2332,Pesos Fuerte,1891,Chile,Chilean Peso Fuerte
2333,livres sterling,1892,Chile,Sterling Pound
2334,Pesos Fuerte,1892,Chile,Chilean Peso Fuerte
2335,livres sterling,1893,Chile,Sterling Pound
2336,Pesos Fuerte,1893,Chile,Chilean Peso Fuerte
2337,livres sterling,1894,Chile,Sterling Pound
2338,Pesos Fuerte,1894,Chile,Chilean Peso Fuerte
2339,livres sterling,1895,Chile,Sterling Pound
2340,Pesos Fuerte,1895,Chile,Chilean Peso Fuerte
2341,livres sterling,1896,Chile,Sterling Pound
2342,Pesos Fuerte,1896,Chile,Chilean Peso Fuerte
2343,livres sterling,1897,Chile,Sterling Pound
2344,Pesos Fuerte,1897,Chile,Chilean Peso Fuerte
2345,livres sterling,1898,Chile,Sterling Pound
2346,Pesos Fuerte,1898,Chile,Chilean Peso Fuerte
2347,livres sterling,1899,Chile,Sterling Pound
2348,Pesos,1899,Chile,Chilean Peso
2349,Pesos Fuerte,1899,Chile,Chilean Peso Fuerte
2350,livres sterling,1900,Chile,Sterling Pound
2351,Pesos,1900,Chile,Chilean Peso
2352,Pesos Fuerte,1900,Chile,Chilean Peso Fuerte
2353,livres sterling,1901,Chile,Sterling Pound
2354,Pesos,1901,Chile,Chilean Peso
2355,Pesos Fuer.,1901,Chile,Chilean Peso Fuerte
2356,Pesos Fuerte,1901,Chile,Chilean Peso Fuerte
2357,Pesos,1902,Chile,Chilean Peso
2358,Pesos Fuer.,1902,Chile,Chilean Peso Fuerte
2359,Pesos,1903,Chile,Chilean Peso
2360,Pesos Fuer.,1903,Chile,Chilean Peso Fuerte
2361,Pesos,1904,Chile,Chilean Peso
2362,Pesos Fuer.,1904,Chile,Chilean Peso Fuerte
2363,Pesos,1905,Chile,Chilean Peso
2364,Pesos Fuer.,1905,Chile,Chilean Peso Fuerte
2365,Pesos,1906,Chile,Chilean Peso
2366,Pesos Fuer.,1906,Chile,Chilean Peso Fuerte
2367,Pesos,1907,Chile,Chilean Peso
2368,Pesos Fuer.,1907,Chile,Chilean Peso Fuerte
2369,Pesos Fuertes,1907,Chile,Chilean Peso Fuerte
2370,Pesos,1908,Chile,Chilean Peso
2371,Pesos Fuer.,1908,Chile,Chilean Peso Fuerte
2372,Pesos Fuertes,1908,Chile,Chilean Peso Fuerte
2373,Pesos,1909,Chile,Chilean Peso
2374,Pesos Fuer.,1909,Chile,Chilean Peso Fuerte
2375,Pesos Fuertes,1909,Chile,Chilean Peso Fuerte
2376,Pesos,1910,Chile,Chilean Peso
2377,Pesos Fuer.,1910,Chile,Chilean Peso Fuerte
2378,Pesos Fuertes,1910,Chile,Chilean Peso Fuerte
2379,Pesos,1911,Chile,Chilean Peso
2380,Pesos Fuer.,1911,Chile,Chilean Peso Fuerte
2381,Pesos Fuertes,1911,Chile,Chilean Peso Fuerte
2382,Pesos,1912,Chile,Chilean Peso
2383,Pesos Fuer.,1912,Chile,Chilean Peso Fuerte
2384,Pesos Fuertes,1912,Chile,Chilean Peso Fuerte
2385,Pesos,1913,Chile,Chilean Peso
2386,Pesos Fuertes,1913,Chile,Chilean Peso Fuerte
2387,Pesos Fuertes,1914,Chile,Chilean Peso Fuerte
2388,Pesos Fuertes,1915,Chile,Chilean Peso Fuerte
2389,Pesos Fuertes,1916,Chile,Chilean Peso Fuerte
2390,Pesos Fuertes,1917,Chile,Chilean Peso Fuerte
2391,Pesos Fuertes,1918,Chile,Chilean Peso Fuerte
2392,pesos,1844,Chili,Chilean Peso
2393,Piastre,1844,Chili,Chilean Peso Fuerte
2394,piastres,1844,Chili,Chilean Peso Fuerte
2395,pesos,1845,Chili,Chilean Peso
2396,piastres,1845,Chili,Chilean Peso Fuerte
2397,pesos,1846,Chili,Chilean Peso
2398,piastres,1846,Chili,Chilean Peso Fuerte
2399,pesos,1847,Chili,Chilean Peso
2400,Piastre,1847,Chili,Chilean Peso Fuerte
2401,Piastre*,1847,Chili,Chilean Peso Fuerte
2402,piastres,1847,Chili,Chilean Peso Fuerte
2403,pesos,1848,Chili,Chilean Peso
2404,Piastre,1848,Chili,Chilean Peso Fuerte
2405,piastres,1848,Chili,Chilean Peso Fuerte
2406,pesos,1849,Chili,Chilean Peso
2407,piastres,1849,Chili,Chilean Peso Fuerte
2408,pesos,1850,Chili,Chilean Peso
2409,Piastre,1850,Chili,Chilean Peso Fuerte
2410,piastres,1850,Chili,Chilean Peso Fuerte
2411,pesos,1851,Chili,Chilean Peso
2412,piastres,1851,Chili,Chilean Peso Fuerte
2413,pesos,1852,Chili,Chilean Peso
2414,piastres,1852,Chili,Chilean Peso Fuerte
2415,pesos,1853,Chili,Chilean Peso
2416,piastres,1853,Chili,Chilean Peso Fuerte
2417,pesos,1854,Chili,Chilean Peso
2418,piastres,1854,Chili,Chilean Peso Fuerte
2419,Piastre,1855,Chili,Chilean Peso Fuerte
2420,piastres,1855,Chili,Chilean Peso Fuerte
2421,franc,1856,Chili,French Franc
2422,Francs,1856,Chili,French Franc
2423,pesos,1856,Chili,Chilean Peso
2424,piastres,1856,Chili,Chilean Peso Fuerte
2425,pesos,1857,Chili,Chilean Peso
2426,piastres,1857,Chili,Chilean Peso Fuerte
2427,pesos,1858,Chili,Chilean Peso
2428,piastres,1858,Chili,Chilean Peso Fuerte
2429,pesos,1859,Chili,Chilean Peso
2430,piastres,1859,Chili,Chilean Peso Fuerte
2431,Francs,1860,Chili,French Franc
2432,pesos,1860,Chili,Chilean Peso
2433,Piastre,1860,Chili,Chilean Peso Fuerte
2434,pesos,1861,Chili,Chilean Peso
2435,Francs,1862,Chili,French Franc
2436,pesos,1862,Chili,Chilean Peso
2437,Francs,1863,Chili,French Franc
2438,pesos,1863,Chili,Chilean Peso
2439,Francs,1864,Chili,French Franc
2440,pesos,1864,Chili,Chilean Peso
2441,pesos,1865,Chili,Chilean Peso
