source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,,
T-CAN_1938_44-45_1934,Canada,Russia (USSR),16722,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Salvador,26061,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,San Domingo (Dominican Republic),178017,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Siam,4326,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Spain,1822626,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Canary Islands,45151,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Spanish Africa,6991,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Sweden,1441030,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Switzerland,275539,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Syria,33254,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Turkey,1363,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,United States,220072810,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Alaska,114469,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,American Virgin Islands,13188,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Guam,141,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Hawaii,620675,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Philippine Islands,616979,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Puerto Rico,353809,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Uruguay,140273,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Venezuela,401306,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Yugoslavia,670,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Other Foreign Countries,,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1934,Canada,Total,665954071,1,dollar,1934,Exp,Spe,NS,,Year ended March 31,,total_reporting,,,
T-CAN_1938_44-45_1935,Canada,United Kingdom,111682490,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Ireland,34922,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Aden,6837,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British East Africa,1330089,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British South Africa,3296780,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Southern Rhodesia,163431,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Gambia,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Gold Coast,345217,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Nigeria,237207,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Sierra Leone,4645,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other Bristish West Africa,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Bermuda,147706,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British India,6414944,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Ceylon,2092512,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Straits Settlements,2970415,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other Bristish East Indies,23938,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British Guiana,2449442,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British Honduras,48276,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British Sudan,12919,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Barbados,4852085,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Jamaica,4304770,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Trinidad and Tobago,1357030,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other British West Indies,1391122,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Falkland Islands,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Gibraltar,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Hong-Kong,676243,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Malta,801,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Newfoundland,1588973,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Australia,6327175,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Fiji,1799959,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,New Zealand,2534678,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other British Oceania,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Palestine,91865,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other British Countries,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Abyssinia,12873,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Afghanistan,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Albania,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Argentina,2790923,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Austria,280986,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Belgium,3613538,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Belgian Congo,180,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Bolivia,25,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Brazil,835546,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Bulgaria,813,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Chile,67860,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,China,2344570,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Colombia,4563821,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Costa Rica,47921,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Cuba,929267,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Czechoslovakia,2310315,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Denmark,126383,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Greenland,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Ecuador,20765,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Egypt,956491,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Estonia,22293,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Finland,36315,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,France,6443695,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,French Africa,35400,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,French East Indies,22672,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,French Guiana,571,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,French Oceania,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,French West Indies,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Madagascar,9340,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Saint-Pierre et Miquelon,291579,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Germany,10014434,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Greece,39938,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Guatemala,5210,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Hayti,62001,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Honduras,53711,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Hungary,67898,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Iceland,15,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Iraq (Mesopotamia),254427,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Italy,2714878,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Tripoli,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other Italian Africa,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Japan,4424654,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Korea,640,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Latvia,4664,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Liberia,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Lithuania,10,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Mexico,494184,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Morocco,23237,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Netherlands,4343945,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Netherlands East Indies,398093,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Netherlands Guiana,32565,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Netherlands West Indies,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Nicaragua,668,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Norway,713577,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Panama,91799,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Paraguay,13307,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Persia,129119,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Peru,3430387,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Poland and Dantzig,154309,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Portugal,199846,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Azores and Madeira,123912,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Portuguese Africa,5869,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Portuguese Asia,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Roumania,5396,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Russia (USSR),265039,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Salvador,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,San Domingo (Dominican Republic),1314939,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Siam,52040,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Spain,1374755,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Canary Islands,1640,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Spanish Africa,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Sweden,1704892,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Switzerland,2335297,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Syria,4559,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Turkey,206188,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,United States,303639972,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Alaska,99581,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,American Virgin Islands,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Guam,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Hawaii,84904,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Philippine Islands,496105,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Puerto Rico,1296,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Uruguay,166975,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Venezuela,834848,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Yugoslavia,93817,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other Foreign Countries,,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Total,522431153,1,dollar,1935,Imp,Spe,NS,,Year ended March 31,,total_reporting,,,
T-CAN_1938_44-45_1935,Canada,United Kingdom,290885237,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Ireland,4120524,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Aden,40879,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British East Africa,634578,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British South Africa,12127704,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Southern Rhodesia,528777,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Gambia,19742,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Gold Coast,143304,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Nigeria,94524,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Sierra Leone,90538,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other Bristish West Africa,628,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Bermuda,1121606,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British India,4118175,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Ceylon,237085,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Straits Settlements,1493894,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other Bristish East Indies,1648,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British Guiana,927198,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British Honduras,209759,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,British Sudan,1662,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Barbados,1027173,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Jamaica,3088267,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Trinidad and Tobago,2206914,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other British West Indies,1312310,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Falkland Islands,,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Gibraltar,15375,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Hong-Kong,1300083,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Malta,207134,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Newfoundland,6468918,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Australia,18081847,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Fiji,197946,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,New Zealand,7344785,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other British Oceania,15741,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Palestine,135523,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other British Countries,,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Abyssinia,1527,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Afghanistan,,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Albania,1777,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Argentina,4014974,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Austria,25810,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Belgium,11780088,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Belgian Congo,50355,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Bolivia,192595,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Brazil,2769578,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Bulgaria,320,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Chile,557303,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,China,4461465,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Colombia,797370,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Costa Rica,66322,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Cuba,1203854,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Czechoslovakia,39015,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Denmark,2012197,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Greenland,,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Ecuador,140461,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Egypt,297984,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Estonia,2879,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Finland,345367,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,France,9842294,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,French Africa,97114,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,French East Indies,226,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,French Guiana,69085,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,French Oceania,38857,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,French West Indies,94496,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Madagascar,14064,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Saint-Pierre et Miquelon,350799,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Germany,4474158,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Greece,5341,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Guatemala,154157,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Hayti,175033,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Honduras,105641,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Hungary,2134,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Iceland,9503,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Iraq (Mesopotamia),129231,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Italy,3630630,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Tripoli,,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Other Italian Africa,865,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1938_44-45_1935,Canada,Japan,16935869,1,dollar,1935,Exp,Spe,NS,,Year ended March 31,,,,,
