slug,author,name,editor,country,volume_number,volume_date,edition_date,pages,shelf_number,notes,source_category,URL,type
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1934_95100,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1934,,95-100,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1935_95100,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1935,,95-100,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1937_107112,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1937,,107-112,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1938_109113,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1938,,109-113,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1915_49,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1915,,49,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1920_259260,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1920,,259-260,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1922_7879,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1922,,78-79,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1931_9091,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1931,,90-91,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1915_143,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1915,,143,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1915_176177,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1915,,176-177,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1918_230,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1918,,230,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
PhilippineIslandsAnnualReportOfTheInsularCollectorOfCustoms_1922_49,,Philippine Islands. Annual Report of the Insular Collector of Customs,,,,1922,,49,,,statistical series,https://quod.lib.umich.edu/p/philamer/,primary
RocznikHandluZagranicznegoRzeczypospolitejPolskiejIWolnegoMiastaGdanska_1938_1011,,Rocznik handlu zagranicznego Rzeczypospolitej Polskiej i wolnego miasta Gdanska,,,,1938,,10-11,Insee_PO-6,,statistical series,,primary
RocznikHandluZagranicznegoRzeczypospolitejPolskiejIWolnegoMiastaGdanska_1938_1213,,Rocznik handlu zagranicznego Rzeczypospolitej Polskiej i wolnego miasta Gdanska,,,,1938,,12-13,Insee_PO-6,,statistical series,,primary
RocznikHandluZagranicznegoRzeczypospolitejPolskiejIWolnegoMiastaGdanska_1936_1011,,Rocznik handlu zagranicznego Rzeczypospolitej Polskiej i wolnego miasta Gdanska,,,,1936,,10-11,Insee_PO-6,,statistical series,,primary
RocznikHandluZagranicznegoRzeczypospolitejPolskiejIWolnegoMiastaGdanska_1934_1011,,Rocznik handlu zagranicznego Rzeczypospolitej Polskiej i wolnego miasta Gdanska,,,,1934,,10-11,Insee_PO-6,,statistical series,,primary
AnnuaireDuCommerceExtrieurDeLaRpubliquePolonaiseEtDeLaVilleLibreDeDantzig_1928_23,,Annuaire du commerce extérieur de la République polonaise et de la ville libre de Dantzig,,,,1928,,2-3,Insee_PO-6,,statistical series,,primary
AnnuaireDuCommerceExtrieurDeLaRpubliquePolonaise_192627_23,,Annuaire du commerce extérieur de la République polonaise,,,,1926-27,,2-3,Insee_PO-6,,statistical series,,primary
AnnuaireDuCommerceExtrieurDeLaRpubliquePolonaise_192223_Xi,,Annuaire du commerce extérieur de la République polonaise,,,,1922-23,,XI,Insee_PO-6,,statistical series,,primary
