currency,year,reporting,modified_currency
franc,1856,france,french franc
francs,1856,france,french franc
franc,1857,france,french franc
francs,1857,france,french franc
franc,1858,france,french franc
francs,1858,france,french franc
franc,1859,france,french franc
francs,1859,france,french franc
franc,1860,france,french franc
francs,1860,france,french franc
franc,1861,france,french franc
francs,1861,france,french franc
franc,1862,france,french franc
francs,1862,france,french franc
franc,1863,france,french franc
francs,1863,france,french franc
franc,1864,france,french franc
francs,1864,france,french franc
franc,1865,france,french franc
francs,1865,france,french franc
franc,1866,france,french franc
francs,1866,france,french franc
franc,1867,france,french franc
francs,1867,france,french franc
franc,1868,france,french franc
francs,1868,france,french franc
franc,1869,france,french franc
francs,1869,france,french franc
franc,1870,france,french franc
francs,1870,france,french franc
franc,1871,france,french franc
francs,1871,france,french franc
franc,1872,france,french franc
francs,1872,france,french franc
franc,1873,france,french franc
francs,1873,france,french franc
franc,1874,france,french franc
francs,1874,france,french franc
franc,1875,france,french franc
francs,1875,france,french franc
franc,1876,france,french franc
francs,1876,france,french franc
piastres fortes,1876,france,french peso fuerte
franc,1877,france,french franc
francs,1877,france,french franc
piastres fortes,1877,france,french peso fuerte
franc,1878,france,french franc
francs,1878,france,french franc
franc,1879,france,french franc
francs,1879,france,french franc
livres sterling,1879,france,sterling pound
franc,1880,france,french franc
francs,1880,france,french franc
livres sterling,1880,france,sterling pound
franc,1881,france,french franc
francs,1881,france,french franc
livres sterling,1881,france,sterling pound
franc,1882,france,french franc
francs,1882,france,french franc
livres sterling,1882,france,sterling pound
franc,1883,france,french franc
francs,1883,france,french franc
livres sterling,1883,france,sterling pound
franc,1884,france,french franc
francs,1884,france,french franc
livres sterling,1884,france,sterling pound
franc,1885,france,french franc
francs,1885,france,french franc
livres sterling,1885,france,sterling pound
franc,1886,france,french franc
francs,1886,france,french franc
livres sterling,1886,france,sterling pound
franc,1887,france,french franc
francs,1887,france,french franc
livres sterling,1887,france,sterling pound
franc,1888,france,french franc
francs,1888,france,french franc
livres sterling,1888,france,sterling pound
franc,1889,france,french franc
francs,1889,france,french franc
livres sterling,1889,france,sterling pound
franc,1890,france,french franc
francs,1890,france,french franc
livres sterling,1890,france,sterling pound
franc,1891,france,french franc
francs,1891,france,french franc
livres sterling,1891,france,sterling pound
franc,1892,france,french franc
francs,1892,france,french franc
livres sterling,1892,france,sterling pound
franc,1893,france,french franc
francs,1893,france,french franc
livres sterling,1893,france,sterling pound
franc,1894,france,french franc
francs,1894,france,french franc
livres sterling,1894,france,sterling pound
franc,1895,france,french franc
francs,1895,france,french franc
livres sterling,1895,france,sterling pound
franc,1896,france,french franc
francs,1896,france,french franc
livres sterling,1896,france,sterling pound
franc,1897,france,french franc
francs,1897,france,french franc
livres sterling,1897,france,sterling pound
franc,1898,france,french franc
francs,1898,france,french franc
livres sterling,1898,france,sterling pound
franc,1899,france,french franc
francs,1899,france,french franc
livres sterling,1899,france,sterling pound
franc,1900,france,french franc
francs,1900,france,french franc
livres sterling,1900,france,sterling pound
franc,1901,france,french franc
francs,1901,france,french franc
livre sterling,1901,france,sterling pound
livres sterling,1901,france,sterling pound
franc,1902,france,french franc
francs,1902,france,french franc
livre sterling,1902,france,sterling pound
franc,1903,france,french franc
francs,1903,france,french franc
livre sterling,1903,france,sterling pound
franc,1904,france,french franc
francs,1904,france,french franc
livre sterling,1904,france,sterling pound
franc,1905,france,french franc
francs,1905,france,french franc
livre sterling,1905,france,sterling pound
franc,1906,france,french franc
francs,1906,france,french franc
livre sterling,1906,france,sterling pound
franc,1907,france,french franc
francs,1907,france,french franc
livre sterling,1907,france,sterling pound
franc,1908,france,french franc
francs,1908,france,french franc
livre sterling,1908,france,sterling pound
franc,1909,france,french franc
francs,1909,france,french franc
livre sterling,1909,france,sterling pound
franc,1910,france,french franc
francs,1910,france,french franc
livre sterling,1910,france,sterling pound
franc,1911,france,french franc
francs,1911,france,french franc
livre sterling,1911,france,sterling pound
franc,1912,france,french franc
francs,1912,france,french franc
livre sterling,1912,france,sterling pound
franc,1913,france,french franc
francs,1913,france,french franc
francs,1914,france,french franc
francs,1915,france,french franc
francs,1916,france,french franc
francs,1917,france,french franc
francs,1918,france,french franc
francs,1926,france,french franc
francs,1927,france,french franc
francs,1928,france,french franc
francs,1929,france,french franc
francs,1930,france,french franc
francs,1931,france,french franc
francs,1932,france,french franc
francs,1933,france,french franc
francs,1934,france,french franc
francs,1935,france,french franc
francs,1936,france,french franc
francs,1937,france,french franc
francs,1938,france,french franc
£,1899,french equatorial africa,sterling pound
£,1900,french equatorial africa,sterling pound
£,1901,french equatorial africa,sterling pound
£,1902,french equatorial africa,sterling pound
£,1903,french equatorial africa,sterling pound
£,1904,french equatorial africa,sterling pound
francs,1905,french equatorial africa,french franc
francs,1906,french equatorial africa,french franc
francs,1907,french equatorial africa,french franc
francs,1908,french equatorial africa,french franc
francs,1909,french equatorial africa,french franc
francs,1910,french equatorial africa,french franc
francs,1911,french equatorial africa,french franc
francs,1912,french equatorial africa,french franc
francs,1913,french equatorial africa,french franc
francs,1914,french equatorial africa,french franc
francs,1915,french equatorial africa,french franc
francs,1916,french equatorial africa,french franc
livre sterling,1899,french guinea,sterling pound
livre sterling,1900,french guinea,sterling pound
livre sterling,1901,french guinea,sterling pound
livre sterling,1902,french guinea,sterling pound
livre sterling,1903,french guinea,sterling pound
livre sterling,1904,french guinea,sterling pound
livre sterling,1905,french guinea,sterling pound
livre sterling,1906,french guinea,sterling pound
livre sterling,1907,french guinea,sterling pound
livre sterling,1908,french guinea,sterling pound
livre sterling,1909,french guinea,sterling pound
livre sterling,1910,french guinea,sterling pound
livre sterling,1911,french guinea,sterling pound
livre sterling,1912,french guinea,sterling pound
livre sterling,1913,french guinea,sterling pound
$,1882,french guyana,us dollar
$,1883,french guyana,us dollar
$,1884,french guyana,us dollar
$,1885,french guyana,us dollar
$,1886,french guyana,us dollar
$,1887,french guyana,us dollar
$,1888,french guyana,us dollar
$,1889,french guyana,us dollar
$,1890,french guyana,us dollar
$,1891,french guyana,us dollar
$,1892,french guyana,us dollar
$,1893,french guyana,us dollar
$,1894,french guyana,us dollar
$,1895,french guyana,us dollar
$,1896,french guyana,us dollar
$,1897,french guyana,us dollar
$,1898,french guyana,us dollar
$,1899,french guyana,us dollar
£,1899,french guyana,sterling pound
$,1900,french guyana,us dollar
£,1900,french guyana,sterling pound
$,1901,french guyana,us dollar
£,1901,french guyana,sterling pound
$,1902,french guyana,us dollar
£,1902,french guyana,sterling pound
$,1903,french guyana,us dollar
£,1903,french guyana,sterling pound
$,1904,french guyana,us dollar
£,1904,french guyana,sterling pound
$,1905,french guyana,us dollar
£,1905,french guyana,sterling pound
$,1906,french guyana,us dollar
£,1906,french guyana,sterling pound
£,1907,french guyana,sterling pound
£,1908,french guyana,sterling pound
£,1909,french guyana,sterling pound
£,1910,french guyana,sterling pound
£,1911,french guyana,sterling pound
£,1912,french guyana,sterling pound
£,1913,french guyana,sterling pound
$,1881,french indochina,us dollar
$,1882,french indochina,us dollar
$,1883,french indochina,us dollar
$,1884,french indochina,us dollar
$,1885,french indochina,us dollar
$,1886,french indochina,us dollar
$,1887,french indochina,us dollar
$,1888,french indochina,us dollar
$,1889,french indochina,us dollar
$,1890,french indochina,us dollar
$,1891,french indochina,us dollar
$,1892,french indochina,us dollar
$,1893,french indochina,us dollar
$,1894,french indochina,us dollar
$,1895,french indochina,us dollar
$,1896,french indochina,us dollar
$,1897,french indochina,us dollar
$,1898,french indochina,us dollar
£,1898,french indochina,sterling pound
$,1899,french indochina,us dollar
£,1899,french indochina,sterling pound
$,1900,french indochina,us dollar
£,1900,french indochina,sterling pound
$,1901,french indochina,us dollar
£,1901,french indochina,sterling pound
$,1902,french indochina,us dollar
£,1902,french indochina,sterling pound
francs,1903,french indo-china,french franc
francs,1904,french indo-china,french franc
francs,1905,french indo-china,french franc
francs,1906,french indo-china,french franc
francs,1907,french indo-china,french franc
francs,1908,french indo-china,french franc
francs,1909,french indo-china,french franc
francs,1910,french indo-china,french franc
francs,1911,french indo-china,french franc
francs,1912,french indo-china,french franc
francs,1913,french indo-china,french franc
francs,1914,french indo-china,french franc
francs,1915,french indo-china,french franc
francs,1916,french indo-china,french franc
francs,1917,french indo-china,french franc
francs,1918,french indo-china,french franc
livre sterling,1861,gambia,sterling pound
livre sterling,1862,gambia,sterling pound
livre sterling,1863,gambia,sterling pound
livre sterling,1864,gambia,sterling pound
livre sterling,1865,gambia,sterling pound
livre sterling,1866,gambia,sterling pound
livre sterling,1867,gambia,sterling pound
livre sterling,1868,gambia,sterling pound
livre sterling,1869,gambia,sterling pound
livre sterling,1870,gambia,sterling pound
livre sterling,1871,gambia,sterling pound
£,1872,gambia,sterling pound
£,1873,gambia,sterling pound
£,1874,gambia,sterling pound
£,1875,gambia,sterling pound
£,1876,gambia,sterling pound
£,1877,gambia,sterling pound
£,1878,gambia,sterling pound
£,1879,gambia,sterling pound
£,1880,gambia,sterling pound
£,1881,gambia,sterling pound
£,1882,gambia,sterling pound
£,1883,gambia,sterling pound
£,1884,gambia,sterling pound
£,1885,gambia,sterling pound
£,1886,gambia,sterling pound
£,1887,gambia,sterling pound
£,1888,gambia,sterling pound
£,1889,gambia,sterling pound
£,1890,gambia,sterling pound
£,1891,gambia,sterling pound
£,1892,gambia,sterling pound
£,1893,gambia,sterling pound
£,1894,gambia,sterling pound
£,1895,gambia,sterling pound
£,1896,gambia,sterling pound
£,1897,gambia,sterling pound
£,1898,gambia,sterling pound
£,1899,gambia,sterling pound
livre sterling,1899,gambia,sterling pound
£,1900,gambia,sterling pound
livre sterling,1901,gambia,sterling pound
livre sterling,1902,gambia,sterling pound
livre sterling,1903,gambia,sterling pound
livre sterling,1904,gambia,sterling pound
livre sterling,1905,gambia,sterling pound
livre sterling,1906,gambia,sterling pound
livre sterling,1907,gambia,sterling pound
livre sterling,1908,gambia,sterling pound
livre sterling,1909,gambia,sterling pound
livre sterling,1911,gambia,sterling pound
livre sterling,1912,gambia,sterling pound
livre sterling,1913,gambia,sterling pound
livre sterling,1924,gambia,sterling pound
livre sterling,1925,gambia,sterling pound
livre sterling,1926,gambia,sterling pound
livre sterling,1927,gambia,sterling pound
livre sterling,1928,gambia,sterling pound
livre sterling,1929,gambia,sterling pound
livre sterling,1930,gambia,sterling pound
livre sterling,1931,gambia,sterling pound
livre sterling,1932,gambia,sterling pound
livre sterling,1933,gambia,sterling pound
livre sterling,1934,gambia,sterling pound
livre sterling,1935,gambia,sterling pound
livre sterling,1936,gambia,sterling pound
livre sterling,1937,gambia,sterling pound
livre sterling,1938,gambia,sterling pound
francs,1866,gambie,french franc
francs,1867,gambie,french franc
francs,1868,gambie,french franc
francs,1869,gambie,french franc
francs,1870,gambie,french franc
francs,1871,gambie,french franc
livres sterling,1910,gambie,sterling pound
francs,1834,gênes,french franc
francs,1838,gênes,french franc
francs,1840,gênes,french franc
francs,1862,gênes,french franc
francs,1863,gênes,french franc
francs,1864,gênes,french franc
francs,1871,gênes,french franc
francs,1872,gênes,french franc
francs,1873,gênes,french franc
francs,1874,gênes,french franc
marks,1910,ger,german mark
marks,1902,german east africa,german mark
marks,1903,german east africa,german mark
marks,1904,german east africa,german mark
marks,1905,german east africa,german mark
marks,1906,german east africa,german mark
marks,1907,german east africa,german mark
marks,1908,german east africa,german mark
marks,1909,german east africa,german mark
marks,1910,german east africa,german mark
marks,1911,german east africa,german mark
marks,1912,german east africa,german mark
marks,1913,german east africa,german mark
marks,1900,german east africa,german mark
marks,1901,german east africa,german mark
livres sterling,1901,german empire,sterling pound
marks,1901,german empire,german mark
livres sterling,1902,german empire,sterling pound
marks,1902,german empire,german mark
livres sterling,1903,german empire,sterling pound
marks,1903,german empire,german mark
livres sterling,1904,german empire,sterling pound
marks,1904,german empire,german mark
livres sterling,1905,german empire,sterling pound
marks,1905,german empire,german mark
livres sterling,1906,german empire,sterling pound
marks,1906,german empire,german mark
livres sterling,1907,german empire,sterling pound
