reporting,partner,partner type,year,import,export,total,currency,source
France,Netherlands,,1934,"8168106,94294944","7135043,33756524","15303150,2805147",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Norway,,1934,"1898075,2497412","995284,482362579","2893359,73210378",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Oceania,,1934,,"10421,8270404459","10421,8270404459",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Oceaniaother,,1934,"229280,194889809",,"229280,194889809",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Paraguay_Uruguay,,1934,"715197,880650597","310049,354453264","1025247,23510386",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Peru,,1934,"1545035,8587461","973138,099901632","2518173,95864773",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Philippines,,1934,"755582,460432325","127667,381245462","883249,841677787",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Poland,,1934,"2300618,31917842","2067429,93914845","4368048,25832687",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Portugal,,1934,"1281884,72597484","1064329,08650553","2346213,81248037",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Reunion,,1934,"2657565,89531369","1059118,17298531","3716684,068299",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Romania,,1934,"3217739,09873766","2176859,12307313","5394598,22181079",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,RussiaUSSR,,1934,"5926111,40087353","1401735,73693997","7327847,1378135",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,SouthAfrica,,1934,"3391001,97328507","587530,499405135","3978532,47269021",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Spain,,1934,"6484981,87591743","5156198,92826059","11641180,804178",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,SpanishMorocco,,1934,"1857690,66995947","639639,634607364","2497330,30456683",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,St.PierreandMiquelon,,1934,0,"35173,6662615048","35173,6662615048",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Sweden,,1934,"4181758,0999789","1921524,3605822","6103282,4605611",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Switzerland,,1934,"6826296,71149204","16497752,2050258","23324048,9165178",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Syria,,1934,"371277,588315884","1357442,97201807","1728720,56033395",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Tunisia,,1934,"5412836,41913157","8032623,19142364","13445459,6105552",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Turkey,,1934,"431203,093798447","1031760,87700414","1462963,97080259",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,UnitedStatesofAmerica,,1934,"28532356,9799806","10893414,714026","39425771,6940066",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Venezuela,,1934,"2535109,42758845","298324,799032763","2833434,22662121",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,WorldFedericoTena,,1934,"303797294,029013","234782945,768623","538580239,797636",sterling pound,FedericoGATenajunguito_WorldTrade18001938ANewDatasetEhesWorkingPaper93
France,Worldasreported,,1934,"300893779,398232","232538318,568328","533432097,96656",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Worldsumpartners,,1934,"300338817,108329","232109720,93129","532448538,039619",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Worldbestguess,,1934,"300893779,398232","232538318,568328","533432097,96656",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Yugoslavia,,1934,"411662,168097611","543237,73448324","954899,902580851",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Africaother,,1935,"3128796,29890476","848167,671389843","3976963,9702946",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Algeria,,1935,"31366048,2667311","34706213,3345377","66072261,6012688",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Americaother,,1935,,"541211,752220186","541211,752220186",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Argentina,,1935,"5387884,16016215","4238145,76116703","9626029,92132918",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Asiaother,,1935,"6069110,89305621","889902,906013788","6959013,79907",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Australia,,1935,"9603142,85718056","670456,349765305","10273599,2069459",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Austria,,1935,"1277636,69864914","1086462,39811366","2364099,0967628",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Belgium_Luxemburg,,1935,"18931640,9445777","24443384,5107206","43375025,4552983",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Brazil,,1935,"4627225,85169348","1443231,33925383","6070457,19094731",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Bulgaria,,1935,"166940,938495779","114435,320743074","281376,259238853",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Canada,,1935,"4491249,76469288","1126851,33484651","5618101,09953939",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Chile,,1935,"1171279,16525264","270605,876110093","1441885,04136273",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,ChinaPeople'sRepublicofChina,,1935,"3072251,78747877","972027,077370582","4044278,86484935",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,ColombiaGranColombia,,1935,"1327449,72061966","410620,856783972","1738070,57740363",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Cuba,,1935,"876439,927102838","475243,155556531","1351683,08265937",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Czechoslovakia,,1935,"2591623,44035785","2673747,61171465","5265371,0520725",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Denmark,,1935,"683919,328676255","1743455,76896801","2427375,09764426",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,DjiboutiAfarandIssasFrenchSomaliland,,1935,"5385,19156438","80777,8734656994","86163,0650300794",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Ecuador,,1935,"324457,791753892","55198,2135348945","379656,005288786",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,EgyptUnitedArabRepublic,,1935,"3523261,58099559","1769035,42889882","5292297,00989441",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Estonia,,1935,"152131,661693734","95587,1502677442","247718,811961478",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Europeother,,1935,"39042,6388417547","208676,173119723","247718,811961478",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Finland,,1935,"1925205,98426583","522363,581744856","2447569,56601069",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchEquatorialAfrica_FrenchWestAfrica,,1935,"10079732,3106282","4519522,02040588","14599254,3310341",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchGuyana,,1935,"10770,3831287599","285415,152912138","296185,536040898",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchIndia,,1935,0,"43081,5325150397","43081,5325150397",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchIndochina,,1935,"7681975,76658801","5907555,14612481","13589530,9127128",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,FrenchOceania,,1935,"954525,204786347","269259,578218998","1223784,78300535",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Germany,,1935,"23405388,8366864","14149590,8354083","37554979,6720947",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Greece,,1935,"460433,878754486","378309,707397692","838743,586152178",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Guadeloupe,,1935,"2145998,83840541","848167,671389843","2994166,50979525",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Guatemala,,1935,"461780,176645581","150785,363802639","612565,54044822",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Haiti,,1935,"1476888,7865312","125205,703871834","1602094,49040303",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Hungary,,1935,"488706,134467481","172326,130060159","661032,26452764",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,India,,1935,"8220494,92302601","923560,353291163","9144055,27631717",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,IndonesiaDutchEastIndies,,1935,"3485565,24004493","455048,687190106","3940613,92723504",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,IranPersia,,1935,"333881,876991557","239641,024614908","573522,901606465",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Ireland_UnitedKingdom,,1935,"21315934,509707","22063129,8392647","43379064,3489717",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Italy,,1935,"5445774,96947923","8029320,62249052","13475095,5919698",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Japan,,1935,"2562004,88675376","1253403,33660944","3815408,2233632",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Kamerun_TogoFrenchTogoland,,1935,"1370531,2531347","228870,641486148","1599401,89462085",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Latvia,,1935,"193866,896317678","123859,405980739","317726,302298417",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Lithuania,,1935,"265220,684545713","113089,022851979","378309,707397692",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,MalagasyRepublicMadagascar,,1935,"2843381,14599262","2478534,41750588","5321915,5634985",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,MalaysiaMalaya,,1935,"3128796,29890476","200598,385773153","3329394,68467791",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Martinique,,1935,"2551234,503625","1257442,23028272","3808676,73390772",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Mexico,,1935,"823934,309350134","811817,628330279","1635751,93768041",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Morocco,,1935,"5054002,28317059","5600599,22695516","10654601,5101258",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Netherlands,,1935,"7014212,01260489","6252207,40624513","13266419,41885",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Norway,,1935,"1642483,42713589","1168586,56947045","2811069,99660634",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Oceania,,1935,,"4038,893673285","4038,893673285",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Oceaniaother,,1935,"226178,045703958",,"226178,045703958",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Paraguay_Uruguay,,1935,"727000,861191294","306955,919169658","1033956,78036095",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Peru,,1935,"1421690,57299631","424083,835694922","1845774,40869123",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Philippines,,1935,"351383,749575792","173672,427951254","525056,177527046",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Poland,,1935,"2063874,66704862","1728646,49216597","3792521,15921459",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Portugal,,1935,"1343605,2953128","1250710,74082725","2594316,03614005",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Reunion,,1935,"2160808,11520746","799700,947310424","2960509,06251788",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Romania,,1935,"2115033,98691023","1432460,95612507","3547494,9430353",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,RussiaUSSR,,1935,"4961107,72868504","2370830,58621828","7331938,31490332",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,SouthAfrica,,1935,"3072251,78747877","604487,75310165","3676739,54058042",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Spain,,1935,"4558564,65924763","4036201,07750278","8594765,73675041",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,SpanishMorocco,,1935,"1316679,3374909","508900,602833906","1825579,94032481",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,St.PierreandMiquelon,,1935,0,"32311,1493862797","32311,1493862797",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Sweden,,1935,"3792521,15921458","2477188,11961478","6269709,27882936",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Switzerland,,1935,"6831115,49941598","13983996,1948037","20815111,6942197",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Syria,,1935,"312341,110734038","1151084,69688622","1463425,80762026",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Tunisia,,1935,"6253553,70413623","7634855,34039969","13888409,0445359",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
France,Turkey,,1935,"438893,112496967","595063,667863985","1033956,78036095",sterling pound,TableauGénéralDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_1937
