id,source,type,flow,year,unit,expimp,spegen,rate,currency,reporting,original_reporting,reporting_slug,partner_slug,partner,original_partner,reporting_type,reporting_continent,reporting_part_of_country,partner_type,partner_continent,partner_part_of_country,transport_type,notes,species_bullions,source_label
648892,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,122895.0,1927,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648911,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,112565.0,1928,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648949,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,34334.0,1924,1,Exp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648965,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,32795.0,1925,1,Exp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648981,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,35754.0,1926,1,Exp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
648997,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,33635.0,1927,1,Exp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649013,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,33545.0,1928,1,Exp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649047,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,33491.0,1924,1,Imp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649057,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,35419.0,1925,1,Imp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649067,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,31377.0,1926,1,Imp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649077,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,43418.0,1927,1,Imp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649087,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,38812.0,1928,1,Imp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649097,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,38775.0,1929,1,Imp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649106,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,6129.0,1924,1,Exp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649115,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,5666.0,1925,1,Exp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649124,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,5833.0,1926,1,Exp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649133,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,7339.0,1927,1,Exp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649142,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,5926.0,1928,1,Exp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649151,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,8489.0,1929,1,Exp,,1.0,"sterling pound",Grenada,grenada,Grenada,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649161,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,64318.0,1924,1,Imp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649176,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,96612.0,1925,1,Imp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649191,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,180863.0,1926,1,Imp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649206,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,166005.0,1927,1,Imp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649221,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,212411.0,1928,1,Imp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649236,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,341654.0,1929,1,Imp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649251,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,41008.0,1924,1,Exp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649274,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,21643.0,1925,1,Exp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649297,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,17039.0,1926,1,Exp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649320,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,16666.0,1927,1,Exp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649343,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,14345.0,1928,1,Exp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649366,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,15509.0,1929,1,Exp,,1.0,"sterling pound",Jamaica,jamaica,Jamaica,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649631,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,30643.0,1924,1,Imp,,1.0,"sterling pound","Leeward Is.","leeward islands",LeewardIs.,BritishWestIndies,"British West Indies","""inter-presidency trade"" (british west indies)",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649645,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,20534.0,1925,1,Imp,,1.0,"sterling pound","Leeward Is.","leeward islands",LeewardIs.,BritishWestIndies,"British West Indies","""inter-presidency trade"" (british west indies)",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649659,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,23778.0,1926,1,Imp,,1.0,"sterling pound","Leeward Is.","leeward islands",LeewardIs.,BritishWestIndies,"British West Indies","""inter-presidency trade"" (british west indies)",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649673,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,30920.0,1927,1,Imp,,1.0,"sterling pound","Leeward Is.","leeward islands",LeewardIs.,BritishWestIndies,"British West Indies","""inter-presidency trade"" (british west indies)",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649687,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,28361.0,1928,1,Imp,,1.0,"sterling pound","Leeward Is.","leeward islands",LeewardIs.,BritishWestIndies,"British West Indies","""inter-presidency trade"" (british west indies)",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649701,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,45617.0,1929,1,Imp,,1.0,"sterling pound","Leeward Is.","leeward islands",LeewardIs.,BritishWestIndies,"British West Indies","""inter-presidency trade"" (british west indies)",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649954,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,12641.0,1924,1,Imp,,1.0,"sterling pound","St. Vincent and the Grenadines","st. vincent",St.VincentandtheGrenadines,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649967,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,15180.0,1925,1,Imp,,1.0,"sterling pound","St. Vincent and the Grenadines","st. vincent",St.VincentandtheGrenadines,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649980,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,10896.0,1926,1,Imp,,1.0,"sterling pound","St. Vincent and the Grenadines","st. vincent",St.VincentandtheGrenadines,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
649993,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,12789.0,1927,1,Imp,,1.0,"sterling pound","St. Vincent and the Grenadines","st. vincent",St.VincentandtheGrenadines,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
650006,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,11863.0,1928,1,Imp,,1.0,"sterling pound","St. Vincent and the Grenadines","st. vincent",St.VincentandtheGrenadines,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
650019,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,11355.0,1929,1,Imp,,1.0,"sterling pound","St. Vincent and the Grenadines","st. vincent",St.VincentandtheGrenadines,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
650030,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,39030.0,1924,1,Exp,,1.0,"sterling pound","St. Vincent and the Grenadines","st. vincent",St.VincentandtheGrenadines,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
650040,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,27612.0,1925,1,Exp,,1.0,"sterling pound","St. Vincent and the Grenadines","st. vincent",St.VincentandtheGrenadines,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
650050,StatisticalAbstractForTheBritishEmpire_1913192429_Vol60,secondary,32545.0,1926,1,Exp,,1.0,"sterling pound","St. Vincent and the Grenadines","st. vincent",St.VincentandtheGrenadines,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,NS,"Statistical Abstract for the British Empire"
